"id","store_type","store_sqft","grocery_sqft","frozen_sqft","meat_sqft","coffee_bar","video_store","salad_bar","prepared_food","florist"
38361,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38362,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38363,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38364,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38365,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38366,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38367,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38368,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38369,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38370,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38371,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38372,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38373,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38374,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38375,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38376,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38377,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38378,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38379,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38380,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38381,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38382,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38383,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38384,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38385,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38386,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38387,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38388,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38389,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38390,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38391,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38392,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38393,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38394,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38395,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38396,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38397,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38398,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38399,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38400,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38401,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38402,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38403,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38404,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38405,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38406,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38407,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38408,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38409,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38410,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38411,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38412,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38413,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38414,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38415,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38416,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38417,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38418,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38419,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38420,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38421,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38422,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38423,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
38424,"Small Grocery",28206,22271,3561,2374,1,0,0,0,0
38425,"Small Grocery",28206,22271,3561,2374,1,0,0,0,0
38426,"Small Grocery",28206,22271,3561,2374,1,0,0,0,0
38427,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38428,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38429,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38430,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38431,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38432,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38433,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
38434,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38435,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38436,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38437,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38438,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38439,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38440,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38441,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38442,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38443,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38444,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38445,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38446,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38447,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38448,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38449,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
38450,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38451,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38452,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38453,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
38454,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38455,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38456,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38457,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38458,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38459,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38460,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
38461,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38462,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38463,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
38464,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
38465,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
38466,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38467,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38468,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38469,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38470,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38471,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38472,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38473,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38474,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38475,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38476,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38477,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
38478,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38479,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38480,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38481,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38482,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38483,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38484,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38485,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38486,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38487,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38488,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38489,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
38490,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
38491,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
38492,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
38493,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
38494,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
38495,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
38496,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
38497,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
38498,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
38499,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
38500,"Small Grocery",22478,15321,4294,2863,1,0,0,0,0
38501,"Small Grocery",22478,15321,4294,2863,1,0,0,0,0
38502,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
38503,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
38504,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
38505,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
38506,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
38507,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38508,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38509,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38510,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38511,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38512,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38513,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38514,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38515,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38516,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38517,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38518,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38519,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38520,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38521,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38522,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38523,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38524,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38525,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38526,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38527,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38528,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38529,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38530,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38531,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38532,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38533,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38534,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38535,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38536,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38537,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38538,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38539,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38540,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38541,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38542,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38543,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38544,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38545,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38546,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38547,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38548,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38549,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38550,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38551,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38552,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38553,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38554,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
38555,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38556,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38557,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38558,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38559,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38560,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38561,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38562,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38563,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38564,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38565,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38566,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38567,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38568,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38569,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38570,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38571,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38572,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38573,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38574,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38575,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38576,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38577,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38578,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38579,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38580,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38581,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38582,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38583,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38584,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38585,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38586,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38587,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38588,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38589,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38590,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38591,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38592,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38593,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38594,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38595,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38596,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38597,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38598,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38599,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38600,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38601,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38602,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
38603,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38604,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38605,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38606,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38607,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38608,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38609,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38610,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38611,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38612,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38613,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38614,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38615,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38616,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38617,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38618,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38619,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38620,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38621,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38622,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38623,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38624,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38625,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38626,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38627,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38628,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38629,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38630,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38631,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38632,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38633,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38634,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38635,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38636,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38637,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38638,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38639,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38640,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38641,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38642,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38643,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38644,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38645,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38646,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
38647,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38648,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38649,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38650,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38651,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38652,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38653,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38654,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38655,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38656,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38657,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38658,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38659,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38660,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38661,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38662,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38663,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38664,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38665,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38666,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38667,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38668,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38669,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38670,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38671,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38672,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38673,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38674,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38675,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38676,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38677,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38678,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38679,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38680,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38681,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38682,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38683,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38684,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38685,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38686,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38687,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38688,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38689,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38690,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38691,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38692,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38693,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38694,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38695,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38696,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38697,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
38698,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38699,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38700,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38701,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38702,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38703,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38704,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38705,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38706,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38707,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38708,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38709,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38710,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38711,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38712,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38713,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38714,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38715,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38716,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38717,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38718,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38719,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38720,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38721,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38722,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38723,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38724,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38725,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38726,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38727,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38728,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38729,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38730,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38731,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38732,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38733,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38734,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38735,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38736,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38737,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38738,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38739,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
38740,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38741,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38742,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38743,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38744,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38745,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38746,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38747,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38748,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38749,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38750,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38751,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38752,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38753,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38754,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38755,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38756,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38757,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38758,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38759,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38760,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38761,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38762,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38763,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38764,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
38765,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
