"store_city","store_state","id"
"Bremerton","WA",43328
"Seattle","WA",56544
"Seattle","WA",14176
"Spokane","WA",35924
"Seattle","WA",31912
"Tacoma","WA",16008
"Tacoma","WA",33339
"Bremerton","WA",9915
"Spokane","WA",16129
"Bremerton","WA",57180
"Seattle","WA",41834
"Seattle","WA",27427
"Spokane","WA",16897
"Seattle","WA",370
"Spokane","WA",22196
"Seattle","WA",2972
"Bremerton","WA",20625
"Spokane","WA",40671
"Tacoma","WA",38575
"Tacoma","WA",24956
"Tacoma","WA",12560
"Spokane","WA",52742
"Bellingham","WA",43953
"Spokane","WA",39755
"Tacoma","WA",35251
"Bellingham","WA",55272
"Tacoma","WA",52613
"Tacoma","WA",20814
"Seattle","WA",44255
"Tacoma","WA",56510
"Bremerton","WA",56951
"Seattle","WA",57050
"Tacoma","WA",22035
"Seattle","WA",47702
"Tacoma","WA",333
"Spokane","WA",20880
"Bremerton","WA",49850
"Seattle","WA",6870
"Spokane","WA",38663
"Seattle","WA",37018
"Seattle","WA",3172
"Tacoma","WA",2563
"Spokane","WA",32104
"Seattle","WA",10575
"Seattle","WA",20058
"Seattle","WA",46300
"Tacoma","WA",7651
"Tacoma","WA",33351
"Seattle","WA",38168
"Seattle","WA",10532
"Tacoma","WA",309
"Bremerton","WA",36741
"Bremerton","WA",9967
"Bremerton","WA",19081
"Tacoma","WA",2423
"Bellingham","WA",37364
"Bremerton","WA",41725
"Tacoma","WA",17907
"Bremerton","WA",43316
"Tacoma","WA",2394
"Spokane","WA",37864
"Seattle","WA",45236
"Seattle","WA",31976
"Tacoma","WA",29105
"Seattle","WA",57297
"Bremerton","WA",48252
"Spokane","WA",32077
"Spokane","WA",15278
"Bremerton","WA",55784
"Spokane","WA",32089
"Bremerton","WA",40266
"Bremerton","WA",51063
"Spokane","WA",1461
"Tacoma","WA",10365
"Spokane","WA",42100
"Tacoma","WA",29073
"Spokane","WA",7752
"Spokane","WA",10731
"Tacoma","WA",8695
"Bremerton","WA",55508
"Bremerton","WA",16560
"Bremerton","WA",11642
"Tacoma","WA",57790
"Seattle","WA",51246
"Tacoma","WA",2763
"Bremerton","WA",58315
"Seattle","WA",14208
"Bellingham","WA",4670
"Seattle","WA",47672
"Seattle","WA",22922
"Bremerton","WA",14863
"Spokane","WA",53579
"Tacoma","WA",281
"Tacoma","WA",2788
"Seattle","WA",7688
"Seattle","WA",34096
"Tacoma","WA",56235
"Spokane","WA",13529
"Seattle","WA",53556
"Spokane","WA",67
"Tacoma","WA",51791
"Spokane","WA",41385
"Tacoma","WA",44245
"Seattle","WA",34121
"Bremerton","WA",16534
"Tacoma","WA",15105
"Spokane","WA",39744
"Tacoma","WA",27875
"Tacoma","WA",277
"Spokane","WA",51880
"Tacoma","WA",1254
"Tacoma","WA",2449
"Seattle","WA",39687
"Bremerton","WA",8306
"Seattle","WA",58052
"Seattle","WA",56576
"Spokane","WA",1459
"Seattle","WA",24185
"Bremerton","WA",16557
"Bremerton","WA",36145
"Tacoma","WA",39111
"Tacoma","WA",50629
"Seattle","WA",12994
"Spokane","WA",29178
"Spokane","WA",7750
"Tacoma","WA",47644
"Bremerton","WA",13918
"Tacoma","WA",35857
"Spokane","WA",3271
"Spokane","WA",23052
"Seattle","WA",21317
"Bremerton","WA",9910
"Tacoma","WA",25023
"Tacoma","WA",33373
"Tacoma","WA",47652
"Spokane","WA",3418
"Tacoma","WA",10333
"Tacoma","WA",22872
"Spokane","WA",3363
"Spokane","WA",3485
"Bremerton","WA",47280
"Seattle","WA",17177
"Tacoma","WA",14147
"Tacoma","WA",48416
"Bremerton","WA",44966
"Spokane","WA",57629
"Seattle","WA",39154
"Seattle","WA",10611
"Tacoma","WA",19317
"Bremerton","WA",41078
"Bremerton","WA",13247
"Tacoma","WA",56471
"Bremerton","WA",57178
"Tacoma","WA",44480
"Seattle","WA",13495
"Bellingham","WA",29345
"Seattle","WA",47016
"Tacoma","WA",27340
"Tacoma","WA",57248
"Seattle","WA",22111
"Seattle","WA",13497
"Tacoma","WA",29110
"Tacoma","WA",1304
"Bremerton","WA",59270
"Spokane","WA",29195
"Tacoma","WA",52600
"Bellingham","WA",51430
"Bremerton","WA",53227
"Tacoma","WA",17850
"Tacoma","WA",43674
"Bremerton","WA",54156
"Seattle","WA",2997
"Seattle","WA",40584
"Spokane","WA",8934
"Tacoma","WA",58023
"Tacoma","WA",57038
"Seattle","WA",48493
"Tacoma","WA",29084
"Spokane","WA",47766
"Spokane","WA",54437
"Seattle","WA",49200
"Tacoma","WA",29089
"Tacoma","WA",40488
"Seattle","WA",39153
"Spokane","WA",32117
"Tacoma","WA",33355
"Tacoma","WA",51206
"Spokane","WA",49989
"Seattle","WA",20860
"Tacoma","WA",33353
"Seattle","WA",56247
"Bremerton","WA",52189
"Spokane","WA",13035
"Seattle","WA",50346
"Seattle","WA",366
"Tacoma","WA",307
"Seattle","WA",3199
"Tacoma","WA",28291
"Seattle","WA",20029
"Seattle","WA",39180
"Seattle","WA",41315
"Bellingham","WA",47161
"Tacoma","WA",2544
"Tacoma","WA",25032
"Bremerton","WA",54185
"Bremerton","WA",33104
"Tacoma","WA",22060
"Tacoma","WA",15072
"Tacoma","WA",24129
"Spokane","WA",3442
"Tacoma","WA",30458
"Tacoma","WA",42716
"Spokane","WA",453
"Bremerton","WA",41734
"Bellingham","WA",11157
"Tacoma","WA",33367
"Tacoma","WA",37815
"Tacoma","WA",42759
"Bremerton","WA",36157
"Tacoma","WA",58011
"Tacoma","WA",41250
"Tacoma","WA",28312
"Tacoma","WA",20805
"Spokane","WA",25471
"Tacoma","WA",27354
"Bremerton","WA",49008
"Tacoma","WA",54980
"Spokane","WA",16708
"Bellingham","WA",14547
"Seattle","WA",39703
"Seattle","WA",21333
"Seattle","WA",36337
"Bremerton","WA",6086
"Tacoma","WA",54981
"Tacoma","WA",35261
"Seattle","WA",31133
"Bremerton","WA",55522
"Spokane","WA",32070
"Tacoma","WA",40510
"Spokane","WA",3374
"Seattle","WA",37015
"Bellingham","WA",21625
"Tacoma","WA",15137
"Seattle","WA",42063
"Tacoma","WA",39118
"Tacoma","WA",6818
"Spokane","WA",39191
"Spokane","WA",12019
"Spokane","WA",29187
"Bremerton","WA",13253
"Tacoma","WA",15984
"Seattle","WA",20868
"Tacoma","WA",2477
"Tacoma","WA",58002
"Bremerton","WA",29496
"Seattle","WA",48527
"Seattle","WA",32016
"Seattle","WA",55010
"Tacoma","WA",56242
"Bremerton","WA",8314
"Tacoma","WA",17893
"Spokane","WA",24265
"Bellingham","WA",54590
"Seattle","WA",15220
"Seattle","WA",47005
"Spokane","WA",27456
"Bremerton","WA",58904
"Tacoma","WA",17937
"Bellingham","WA",16332
"Seattle","WA",22924
"Bellingham","WA",39996
"Spokane","WA",3549
"Tacoma","WA",36277
"Tacoma","WA",2413
"Seattle","WA",25238
"Bellingham","WA",32570
"Tacoma","WA",59687
"Tacoma","WA",15075
"Spokane","WA",3406
"Tacoma","WA",30452
"Bremerton","WA",24541
"Bellingham","WA",28663
"Tacoma","WA",10326
"Seattle","WA",42828
"Spokane","WA",43795
"Spokane","WA",13539
"Seattle","WA",42814
"Seattle","WA",369
"Tacoma","WA",39620
"Bremerton","WA",19763
"Tacoma","WA",36885
"Spokane","WA",34147
"Spokane","WA",16131
"Seattle","WA",47730
"Tacoma","WA",47597
"Seattle","WA",51824
"Spokane","WA",55675
"Bremerton","WA",40288
"Tacoma","WA",46767
"Tacoma","WA",19977
"Spokane","WA",32062
"Tacoma","WA",27362
"Tacoma","WA",54346
"Tacoma","WA",12963
"Seattle","WA",25106
"Tacoma","WA",17903
"Tacoma","WA",45174
"Bellingham","WA",44614
"Tacoma","WA",45187
"Tacoma","WA",45110
"Tacoma","WA",39618
"Seattle","WA",14248
"Bremerton","WA",55532
"Tacoma","WA",43720
"Tacoma","WA",50636
"Bremerton","WA",21095
"Seattle","WA",20012
"Spokane","WA",34149
"Spokane","WA",14299
"Spokane","WA",3269
"Bremerton","WA",23704
"Tacoma","WA",36939
"Spokane","WA",24231
"Spokane","WA",45336
"Seattle","WA",30511
"Tacoma","WA",31866
"Tacoma","WA",39563
"Spokane","WA",35322
"Seattle","WA",8745
"Tacoma","WA",35259
"Tacoma","WA",42048
"Seattle","WA",2852
"Tacoma","WA",31829
"Bremerton","WA",9980
"Seattle","WA",59700
"Tacoma","WA",42032
"Seattle","WA",14207
"Spokane","WA",15265
"Seattle","WA",29137
"Seattle","WA",22157
"Seattle","WA",7680
"Tacoma","WA",40528
"Spokane","WA",16156
"Spokane","WA",7775
"Bremerton","WA",9969
"Seattle","WA",46299
"Seattle","WA",3191
"Bremerton","WA",30907
"Spokane","WA",34216
"Bremerton","WA",20619
"Tacoma","WA",16675
"Spokane","WA",48569
"Seattle","WA",42766
"Seattle","WA",56545
"Bremerton","WA",41074
"Spokane","WA",39189
"Tacoma","WA",41297
"Seattle","WA",42807
"Tacoma","WA",47659
"Seattle","WA",22978
"Bremerton","WA",41721
"Spokane","WA",33452
"Bellingham","WA",35705
"Spokane","WA",3364
"Spokane","WA",27955
"Bremerton","WA",26958
"Spokane","WA",13530
"Seattle","WA",3058
"Seattle","WA",3009
"Tacoma","WA",58419
"Seattle","WA",53552
"Seattle","WA",18042
"Tacoma","WA",29092
"Seattle","WA",40576
"Tacoma","WA",8614
"Tacoma","WA",28289
"Tacoma","WA",10388
"Spokane","WA",69
"Seattle","WA",36978
"Tacoma","WA",31080
"Spokane","WA",15276
"Spokane","WA",32095
"Seattle","WA",53545
"Seattle","WA",58047
"Spokane","WA",27468
"Tacoma","WA",279
"Seattle","WA",34127
"Bellingham","WA",30018
"Seattle","WA",11974
"Bellingham","WA",33598
"Seattle","WA",3059
"Seattle","WA",17972
"Spokane","WA",16114
"Spokane","WA",8912
"Tacoma","WA",40516
"Spokane","WA",18194
"Seattle","WA",39685
"Tacoma","WA",2718
"Spokane","WA",55097
"Bremerton","WA",9981
"Seattle","WA",27432
"Spokane","WA",3387
"Spokane","WA",1454
"Seattle","WA",40601
"Seattle","WA",29756
"Seattle","WA",31973
"Tacoma","WA",31869
"Spokane","WA",59327
"Seattle","WA",29135
"Seattle","WA",18034
"Tacoma","WA",2761
"Spokane","WA",53608
"Tacoma","WA",2418
"Seattle","WA",50174
"Seattle","WA",48544
"Spokane","WA",19403
"Bremerton","WA",5989
"Spokane","WA",39708
"Bremerton","WA",40278
"Seattle","WA",10505
"Tacoma","WA",42686
"Bremerton","WA",28902
"Spokane","WA",14272
"Seattle","WA",31887
"Tacoma","WA",15123
"Spokane","WA",32065
"Seattle","WA",20841
"Seattle","WA",56566
"Seattle","WA",7677
"Bremerton","WA",8283
"Tacoma","WA",59125
"Tacoma","WA",25003
"Tacoma","WA",46220
"Seattle","WA",43755
"Tacoma","WA",59498
"Spokane","WA",32112
"Spokane","WA",25396
"Spokane","WA",47377
"Tacoma","WA",47625
"Bellingham","WA",4623
"Seattle","WA",22913
"Bremerton","WA",30220
"Tacoma","WA",42409
"Bremerton","WA",49017
"Bellingham","WA",4644
"Spokane","WA",35910
"Spokane","WA",30534
"Seattle","WA",35874
"Tacoma","WA",36919
"Tacoma","WA",45159
"Tacoma","WA",59303
"Tacoma","WA",35861
"Seattle","WA",13480
"Tacoma","WA",31760
"Seattle","WA",35639
"Spokane","WA",3465
"Bremerton","WA",33112
"Bremerton","WA",59647
"Spokane","WA",41365
"Seattle","WA",6836
"Seattle","WA",36334
"Spokane","WA",18139
"Tacoma","WA",59126
"Seattle","WA",22136
"Tacoma","WA",8734
"Bellingham","WA",4641
"Tacoma","WA",1318
"Tacoma","WA",24821
"Spokane","WA",49981
"Spokane","WA",52738
"Seattle","WA",45206
"Tacoma","WA",2539
"Tacoma","WA",42681
"Tacoma","WA",21286
"Spokane","WA",16155
"Spokane","WA",42867
"Seattle","WA",8811
"Spokane","WA",3559
"Tacoma","WA",31788
"Seattle","WA",17207
"Tacoma","WA",22097
"Seattle","WA",43759
"Spokane","WA",417
"Spokane","WA",23944
"Seattle","WA",56532
"Tacoma","WA",54976
"Seattle","WA",42097
"Spokane","WA",16106
"Bellingham","WA",14541
"Tacoma","WA",17925
"Spokane","WA",19421
"Seattle","WA",31953
"Seattle","WA",50364
"Spokane","WA",3521
"Tacoma","WA",38581
"Spokane","WA",28447
"Tacoma","WA",22061
"Seattle","WA",50667
"Seattle","WA",57054
"Spokane","WA",25492
"Tacoma","WA",2504
"Tacoma","WA",34009
"Spokane","WA",38692
"Tacoma","WA",8636
"Tacoma","WA",2610
"Seattle","WA",20855
"Spokane","WA",8930
"Bremerton","WA",9953
"Seattle","WA",42430
"Tacoma","WA",22045
"Bremerton","WA",49864
"Tacoma","WA",8693
"Spokane","WA",15274
"Tacoma","WA",28345
"Spokane","WA",428
"Tacoma","WA",54954
"Seattle","WA",22969
"Tacoma","WA",50596
"Tacoma","WA",24845
"Spokane","WA",14285
"Spokane","WA",9001
"Seattle","WA",27428
"Bremerton","WA",22602
"Tacoma","WA",27382
"Bremerton","WA",52457
"Spokane","WA",40636
"Bellingham","WA",37363
"Spokane","WA",29797
"Seattle","WA",20846
"Seattle","WA",52310
"Spokane","WA",38364
"Seattle","WA",37014
"Bremerton","WA",53204
"Spokane","WA",39720
"Bremerton","WA",54782
"Tacoma","WA",7627
"Seattle","WA",56256
"Spokane","WA",57069
"Seattle","WA",43766
"Seattle","WA",43761
"Seattle","WA",10635
"Tacoma","WA",53425
"Tacoma","WA",42718
"Bremerton","WA",40300
"Tacoma","WA",15969
"Tacoma","WA",44462
"Bremerton","WA",21850
"Spokane","WA",18176
"Tacoma","WA",38158
"Tacoma","WA",24883
"Seattle","WA",31928
"Tacoma","WA",317
"Seattle","WA",53517
"Tacoma","WA",55862
"Tacoma","WA",31840
"Bremerton","WA",26876
"Tacoma","WA",47599
"Seattle","WA",10625
"Spokane","WA",47777
"Tacoma","WA",38343
"Spokane","WA",16704
"Seattle","WA",22954
"Spokane","WA",15247
"Bremerton","WA",11694
"Seattle","WA",55027
"Spokane","WA",29805
"Seattle","WA",49226
"Bremerton","WA",46665
"Seattle","WA",19348
"Spokane","WA",51276
"Tacoma","WA",17825
"Tacoma","WA",328
"Bremerton","WA",9892
"Tacoma","WA",38561
"Tacoma","WA",39606
"Tacoma","WA",2530
"Bremerton","WA",14881
"Tacoma","WA",16033
"Seattle","WA",24186
"Seattle","WA",45275
"Tacoma","WA",35867
"Bellingham","WA",12753
"Seattle","WA",20856
"Tacoma","WA",31777
"Spokane","WA",57811
"Bremerton","WA",19757
"Tacoma","WA",2678
"Tacoma","WA",22066
"Spokane","WA",44838
"Tacoma","WA",38157
"Tacoma","WA",39626
"Seattle","WA",13474
"Tacoma","WA",21285
"Seattle","WA",6890
"Bremerton","WA",38990
"Bremerton","WA",13258
"Tacoma","WA",11930
"Spokane","WA",40638
"Spokane","WA",32058
"Tacoma","WA",30409
"Spokane","WA",16133
"Bremerton","WA",6133
"Tacoma","WA",35026
"Tacoma","WA",8618
"Tacoma","WA",7623
"Spokane","WA",59916
"Spokane","WA",25343
"Spokane","WA",23005
"Seattle","WA",50664
"Tacoma","WA",45169
"Bremerton","WA",20652
"Tacoma","WA",60060
"Seattle","WA",2873
"Seattle","WA",31141
"Tacoma","WA",8619
"Tacoma","WA",42062
"Seattle","WA",20004
"Seattle","WA",60265
"Bremerton","WA",37627
"Spokane","WA",59711
"Tacoma","WA",22057
"Tacoma","WA",2634
"Spokane","WA",32054
"Tacoma","WA",26
"Bremerton","WA",13944
"Bremerton","WA",9886
"Spokane","WA",28443
"Spokane","WA",10758
"Spokane","WA",51291
"Tacoma","WA",54366
"Seattle","WA",25184
"Bremerton","WA",26891
"Seattle","WA",25187
"Tacoma","WA",31052
"Seattle","WA",17162
"Seattle","WA",20044
"Tacoma","WA",48475
"Tacoma","WA",14132
"Seattle","WA",41345
"Tacoma","WA",7603
"Tacoma","WA",41251
"Tacoma","WA",19924
"Tacoma","WA",59871
"Bellingham","WA",20341
"Bremerton","WA",15790
"Bremerton","WA",17590
"Tacoma","WA",48468
"Spokane","WA",3478
"Spokane","WA",25500
"Seattle","WA",41845
"Bremerton","WA",5993
"Bremerton","WA",36139
"Spokane","WA",49637
"Tacoma","WA",14148
"Seattle","WA",8845
"Tacoma","WA",19980
"Bremerton","WA",35535
"Tacoma","WA",24919
"Bellingham","WA",7995
"Seattle","WA",55905
"Bremerton","WA",49025
"Seattle","WA",18085
"Bremerton","WA",14850
"Spokane","WA",25351
"Bremerton","WA",30226
"Seattle","WA",37054
"Tacoma","WA",48463
"Bremerton","WA",58311
"Bremerton","WA",6038
"Bremerton","WA",27023
"Tacoma","WA",10414
"Seattle","WA",42068
"Bremerton","WA",11703
"Seattle","WA",34079
"Bremerton","WA",50296
"Spokane","WA",23060
"Seattle","WA",29136
"Tacoma","WA",14107
"Tacoma","WA",24943
"Tacoma","WA",31870
"Seattle","WA",16074
"Seattle","WA",1381
"Seattle","WA",381
"Tacoma","WA",44479
"Tacoma","WA",24877
"Tacoma","WA",52573
"Seattle","WA",20033
"Tacoma","WA",50589
"Seattle","WA",17160
"Bellingham","WA",37361
"Seattle","WA",38359
"Bremerton","WA",33749
"Bremerton","WA",19098
"Spokane","WA",12640
"Tacoma","WA",8733
"Bremerton","WA",22596
"Tacoma","WA",7661
"Bremerton","WA",36135
"Bremerton","WA",20653
"Tacoma","WA",6808
"Seattle","WA",59313
"Spokane","WA",55101
"Tacoma","WA",52304
"Tacoma","WA",31774
"Seattle","WA",12988
"Bremerton","WA",53190
"Tacoma","WA",2753
"Spokane","WA",40670
"Seattle","WA",41355
"Spokane","WA",8957
"Seattle","WA",39682
"Tacoma","WA",17099
"Tacoma","WA",19302
"Spokane","WA",25390
"Spokane","WA",52338
"Bremerton","WA",33761
"Tacoma","WA",46253
"Seattle","WA",53496
"Spokane","WA",15229
"Spokane","WA",22220
"Spokane","WA",25403
"Tacoma","WA",47345
"Seattle","WA",47718
"Tacoma","WA",24818
"Tacoma","WA",2436
"Bremerton","WA",9937
"Tacoma","WA",25052
"Seattle","WA",14213
"Spokane","WA",433
"Spokane","WA",437
"Spokane","WA",31172
"Bremerton","WA",12863
"Tacoma","WA",17872
"Spokane","WA",56617
"Tacoma","WA",2738
"Seattle","WA",48511
"Seattle","WA",47368
"Seattle","WA",20003
"Bremerton","WA",51049
"Tacoma","WA",34002
"Seattle","WA",52664
"Tacoma","WA",50615
"Tacoma","WA",59305
"Bellingham","WA",37362
"Spokane","WA",14282
"Seattle","WA",56254
"Tacoma","WA",24884
"Spokane","WA",27452
"Tacoma","WA",2424
"Tacoma","WA",15981
"Seattle","WA",41314
"Seattle","WA",45235
"Tacoma","WA",24965
"Seattle","WA",1369
"Bellingham","WA",26116
"Tacoma","WA",42740
"Spokane","WA",55079
"Spokane","WA",43807
"Bremerton","WA",29494
"Spokane","WA",44532
"Spokane","WA",13508
"Spokane","WA",432
"Seattle","WA",16049
"Seattle","WA",13491
"Tacoma","WA",10346
"Spokane","WA",51874
"Bremerton","WA",41105
"Bremerton","WA",30227
"Bellingham","WA",55281
"Spokane","WA",8996
"Tacoma","WA",8722
"Seattle","WA",20843
"Seattle","WA",25240
"Spokane","WA",18150
"Tacoma","WA",17946
"Seattle","WA",13457
"Seattle","WA",24180
"Seattle","WA",20031
"Tacoma","WA",17955
"Seattle","WA",2909
"Spokane","WA",51877
"Bellingham","WA",28653
"Tacoma","WA",2437
"Tacoma","WA",16042
"Tacoma","WA",25043
"Seattle","WA",17199
"Tacoma","WA",50344
"Tacoma","WA",45119
"Bellingham","WA",111
"Seattle","WA",48502
"Spokane","WA",45383
"Spokane","WA",60283
"Bremerton","WA",8263
"Bremerton","WA",51642
"Tacoma","WA",14167
"Seattle","WA",52324
"Spokane","WA",25468
"Seattle","WA",47684
"Spokane","WA",25388
"Tacoma","WA",24952
"Spokane","WA",12390
"Tacoma","WA",53464
"Tacoma","WA",54933
"Spokane","WA",21431
"Spokane","WA",56614
"Tacoma","WA",33362
"Seattle","WA",28361
"Spokane","WA",41409
"Bremerton","WA",37625
"Seattle","WA",8856
"Tacoma","WA",12575
"Seattle","WA",45264
"Tacoma","WA",48431
"Bremerton","WA",30221
"Spokane","WA",17253
"Tacoma","WA",21275
"Spokane","WA",40640
"Seattle","WA",2890
"Tacoma","WA",57994
"Spokane","WA",18157
"Seattle","WA",12376
"Seattle","WA",13471
"Spokane","WA",46799
"Seattle","WA",15154
"Seattle","WA",3176
"Bremerton","WA",6122
"Bremerton","WA",34830
"Bremerton","WA",6156
"Seattle","WA",45240
"Bremerton","WA",23725
"Seattle","WA",46268
"Bremerton","WA",41730
"Tacoma","WA",29699
"Seattle","WA",48498
"Tacoma","WA",28347
"Tacoma","WA",36926
"Seattle","WA",1336
"Spokane","WA",3526
"Tacoma","WA",50628
"Spokane","WA",41372
"Tacoma","WA",35836
"Spokane","WA",13033
"Tacoma","WA",54381
"Tacoma","WA",58763
"Spokane","WA",49972
"Bellingham","WA",26097
"Bremerton","WA",55493
"Tacoma","WA",19925
"Bremerton","WA",34850
"Spokane","WA",3229
"Spokane","WA",1411
"Bremerton","WA",24066
"Bremerton","WA",16996
"Bremerton","WA",49463
"Bremerton","WA",44378
"Tacoma","WA",2800
"Seattle","WA",25085
"Bremerton","WA",9889
"Bremerton","WA",33039
"Seattle","WA",27403
"Spokane","WA",57066
"Seattle","WA",42775
"Seattle","WA",47001
"Tacoma","WA",2591
"Seattle","WA",354
"Seattle","WA",12386
"Spokane","WA",33448
"Spokane","WA",13517
"Spokane","WA",29809
"Seattle","WA",10566
"Seattle","WA",23931
"Bellingham","WA",12750
"Tacoma","WA",46261
"Seattle","WA",56551
"Seattle","WA",7720
"Spokane","WA",3351
"Tacoma","WA",57786
"Tacoma","WA",48460
"Bremerton","WA",37624
"Seattle","WA",47015
"Bremerton","WA",12864
"Tacoma","WA",1328
"Seattle","WA",45248
"Spokane","WA",34230
"Tacoma","WA",42034
"Bremerton","WA",46898
"Tacoma","WA",17965
"Seattle","WA",3012
"Seattle","WA",30469
"Seattle","WA",18067
"Bellingham","WA",20348
"Bremerton","WA",57529
"Spokane","WA",29210
"Seattle","WA",7710
"Tacoma","WA",51177
"Bellingham","WA",19573
"Bremerton","WA",26902
"Tacoma","WA",33959
"Seattle","WA",56583
"Tacoma","WA",17103
"Spokane","WA",3519
"Bremerton","WA",1864
"Spokane","WA",35654
"Bremerton","WA",41122
"Tacoma","WA",31883
"Tacoma","WA",53480
"Spokane","WA",56598
"Bremerton","WA",38483
"Tacoma","WA",2600
"Spokane","WA",58987
"Bremerton","WA",30259
"Seattle","WA",6845
"Bremerton","WA",27001
"Spokane","WA",1052
"Tacoma","WA",30423
"Tacoma","WA",31825
"Spokane","WA",7737
"Spokane","WA",19401
"Spokane","WA",12003
"Tacoma","WA",10470
"Seattle","WA",54998
"Spokane","WA",22217
"Tacoma","WA",39586
"Seattle","WA",3157
"Tacoma","WA",16867
"Bremerton","WA",46677
"Spokane","WA",58984
"Spokane","WA",10724
"Bremerton","WA",8326
"Bellingham","WA",13707
"Bremerton","WA",46684
"Seattle","WA",53500
"Spokane","WA",25338
"Spokane","WA",17225
"Spokane","WA",30558
"Seattle","WA",47004
"Spokane","WA",23063
"Tacoma","WA",17863
"Tacoma","WA",8594
"Tacoma","WA",31082
"Bellingham","WA",18578
"Bremerton","WA",17600
"Seattle","WA",55011
"Spokane","WA",45318
"Tacoma","WA",45126
"Spokane","WA",10683
"Seattle","WA",42434
"Bremerton","WA",8322
"Tacoma","WA",6790
"Spokane","WA",10700
"Spokane","WA",22998
"Bremerton","WA",49019
"Spokane","WA",37094
"Spokane","WA",52732
"Seattle","WA",36990
"Spokane","WA",35655
"Seattle","WA",10602
"Tacoma","WA",35625
"Seattle","WA",356
"Bremerton","WA",19048
"Bellingham","WA",37967
"Spokane","WA",29190
"Tacoma","WA",38
"Bremerton","WA",55516
"Spokane","WA",3328
"Seattle","WA",3182
"Spokane","WA",10751
"Bremerton","WA",17588
"Spokane","WA",29786
"Bremerton","WA",23754
"Tacoma","WA",15097
"Seattle","WA",49206
"Bremerton","WA",9908
"Tacoma","WA",2709
"Tacoma","WA",55875
"Bremerton","WA",903
"Spokane","WA",55072
"Seattle","WA",41306
"Tacoma","WA",40487
"Seattle","WA",16887
"Bremerton","WA",9920
"Bremerton","WA",56931
"Seattle","WA",40590
"Spokane","WA",7751
"Seattle","WA",7669
"Spokane","WA",35652
"Spokane","WA",36404
"Tacoma","WA",29686
"Spokane","WA",58078
"Spokane","WA",54454
"Bremerton","WA",26990
"Bremerton","WA",48249
"Spokane","WA",25455
"Spokane","WA",19407
"Bremerton","WA",49022
"Bremerton","WA",869
"Seattle","WA",36314
"Bremerton","WA",6101
"Tacoma","WA",54966
"Bremerton","WA",19747
"Bremerton","WA",51621
"Tacoma","WA",19923
"Tacoma","WA",53432
"Seattle","WA",3188
"Seattle","WA",25220
"Seattle","WA",35633
"Seattle","WA",39183
"Bremerton","WA",17580
"Tacoma","WA",55631
"Tacoma","WA",19951
"Spokane","WA",57623
"Bremerton","WA",26971
"Seattle","WA",14243
"Seattle","WA",60067
"Spokane","WA",24241
"Spokane","WA",49255
"Spokane","WA",30551
"Tacoma","WA",6782
"Spokane","WA",29821
"Seattle","WA",25163
"Spokane","WA",52740
"Seattle","WA",21345
"Seattle","WA",22981
"Spokane","WA",43794
"Seattle","WA",1394
"Spokane","WA",35919
"Seattle","WA",38621
"Bremerton","WA",20655
"Tacoma","WA",8665
"Seattle","WA",36335
"Tacoma","WA",39570
"Tacoma","WA",7590
"Spokane","WA",16090
"Bremerton","WA",29498
"Seattle","WA",10594
"Seattle","WA",22926
"Seattle","WA",19373
"Tacoma","WA",24937
"Bremerton","WA",6185
"Tacoma","WA",36272
"Seattle","WA",2974
"Seattle","WA",38353
"Spokane","WA",8990
"Spokane","WA",53566
"Spokane","WA",16134
"Bremerton","WA",8261
"Tacoma","WA",46778
"Spokane","WA",32041
"Seattle","WA",57793
"Seattle","WA",48540
"Spokane","WA",21383
"Tacoma","WA",31771
"Tacoma","WA",50599
"Bellingham","WA",4671
"Spokane","WA",8905
"Spokane","WA",53599
"Spokane","WA",53603
"Seattle","WA",28365
"Seattle","WA",29128
"Seattle","WA",46276
"Seattle","WA",44833
"Bremerton","WA",44130
"Spokane","WA",45321
"Tacoma","WA",55861
"Tacoma","WA",58428
"Seattle","WA",13437
"Tacoma","WA",7577
"Tacoma","WA",22052
"Spokane","WA",39738
"Bremerton","WA",50292
"Spokane","WA",18186
"Spokane","WA",14271
"Bellingham","WA",49728
"Seattle","WA",18003
"Spokane","WA",18184
"Spokane","WA",34206
"Bremerton","WA",52453
"Spokane","WA",47043
"Spokane","WA",54443
"Tacoma","WA",47351
"Bremerton","WA",19064
"Tacoma","WA",2630
"Seattle","WA",25264
"Tacoma","WA",40502
"Tacoma","WA",58951
"Bellingham","WA",23364
"Seattle","WA",54406
"Seattle","WA",22149
"Spokane","WA",49251
"Bremerton","WA",13251
"Tacoma","WA",57597
"Seattle","WA",8810
"Spokane","WA",16103
"Bremerton","WA",54772
"Tacoma","WA",31851
"Tacoma","WA",45084
"Seattle","WA",47727
"Spokane","WA",39204
"Seattle","WA",17996
"Seattle","WA",379
"Tacoma","WA",45122
"Tacoma","WA",57992
"Spokane","WA",31176
"Seattle","WA",37012
"Spokane","WA",39730
"Tacoma","WA",2389
"Spokane","WA",22992
"Tacoma","WA",12976
"Spokane","WA",16892
"Seattle","WA",13016
"Seattle","WA",55895
"Seattle","WA",16075
"Seattle","WA",13429
"Bremerton","WA",23730
"Bremerton","WA",28158
"Seattle","WA",55669
"Tacoma","WA",30421
"Spokane","WA",6899
"Bremerton","WA",38989
"Bremerton","WA",11644
