customer_id,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,location_id
c3851,S,F,1,High School Degree,Bronze,Manual,Y,1,$30K - $50K,0,loc100
c3852,M,F,3,High School Degree,Silver,Manual,Y,4,$50K - $70K,3,loc100
c3854,M,M,2,High School Degree,Silver,Manual,Y,4,$30K - $50K,2,loc100
c3855,S,M,4,Bachelors Degree,Silver,Management,N,4,$50K - $70K,0,loc100
c3856,M,M,1,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,1,loc100
c3858,M,M,3,Bachelors Degree,Golden,Management,N,2,$50K - $70K,3,loc100
c3859,S,M,5,Partial College,Normal,Manual,Y,1,$30K - $50K,0,loc100
c3864,M,F,2,Partial College,Bronze,Clerical,Y,1,$30K - $50K,1,loc100
c3867,M,M,3,Partial High School,Normal,Manual,Y,2,$10K - $30K,1,loc100
c3870,S,F,4,Bachelors Degree,Bronze,Management,N,3,$50K - $70K,0,loc100
c3873,M,M,2,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc100
c3874,M,F,1,Graduate Degree,Bronze,Professional,N,4,$70K - $90K,1,loc100
c3876,S,F,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc100
c3877,M,M,2,Partial High School,Bronze,Management,Y,3,$90K - $110K,0,loc100
c3878,S,M,4,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc100
c3880,M,M,0,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc100
c3881,S,M,2,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc100
c3882,M,M,3,Bachelors Degree,Golden,Management,Y,3,$70K - $90K,3,loc100
c3883,M,M,4,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc100
c3884,M,F,3,Partial High School,Normal,Manual,Y,2,$10K - $30K,1,loc100
c3887,S,M,2,Partial High School,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc100
c3889,S,F,1,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc100
c3892,S,M,1,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc100
c3893,M,M,5,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,5,loc100
c3894,S,F,3,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,loc100
c3896,S,M,4,High School Degree,Bronze,Professional,Y,2,$90K - $110K,0,loc100
c3897,M,M,1,High School Degree,Silver,Skilled Manual,Y,4,$30K - $50K,0,loc100
c3899,M,M,1,Partial High School,Bronze,Manual,Y,1,$30K - $50K,1,loc100
c3901,M,M,3,Partial College,Silver,Clerical,Y,2,$30K - $50K,3,loc100
c3902,S,F,2,Partial College,Bronze,Clerical,N,3,$30K - $50K,0,loc100
c3905,M,M,2,Bachelors Degree,Silver,Professional,N,4,$70K - $90K,0,loc100
c3906,M,M,3,High School Degree,Silver,Manual,Y,3,$30K - $50K,3,loc110
c3907,M,M,3,Partial High School,Golden,Management,Y,1,$150K +,2,loc110
c3908,S,M,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc110
c3909,M,F,2,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc110
c3910,M,F,2,High School Degree,Bronze,Professional,Y,4,$70K - $90K,2,loc110
c3911,S,F,4,High School Degree,Silver,Professional,Y,4,$150K +,0,loc110
c3915,M,F,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,2,loc110
c3916,M,M,2,Partial High School,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc110
c3917,S,F,2,Partial High School,Silver,Management,Y,2,$150K +,0,loc110
c3919,M,M,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,loc110
c3921,S,F,4,Partial High School,Bronze,Professional,N,3,$70K - $90K,0,loc110
c3922,M,M,2,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc110
c3924,S,F,4,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc110
c3925,S,F,2,High School Degree,Silver,Skilled Manual,Y,2,$30K - $50K,0,loc110
c3926,M,M,3,Partial College,Bronze,Clerical,N,1,$30K - $50K,2,loc110
c3927,M,F,4,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,4,loc110
c3928,M,F,2,Graduate Degree,Bronze,Professional,Y,2,$110K - $130K,1,loc110
c3935,S,M,1,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc110
c3936,M,M,3,Bachelors Degree,Normal,Professional,N,1,$10K - $30K,3,loc110
c3937,S,M,5,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,loc110
c3939,M,F,2,Partial High School,Bronze,Professional,Y,4,$130K - $150K,2,loc110
c3941,S,M,3,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc110
c3942,S,F,3,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,0,loc110
c3943,S,F,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc110
c3944,S,M,3,Partial College,Bronze,Clerical,N,3,$30K - $50K,0,loc110
c3945,M,F,4,Partial College,Bronze,Clerical,Y,2,$50K - $70K,4,loc110
c3948,S,M,4,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc110
c3949,S,M,3,Partial College,Bronze,Professional,N,2,$130K - $150K,0,loc110
c3951,S,F,2,Partial College,Bronze,Professional,Y,2,$30K - $50K,0,loc110
c3952,S,F,2,Partial College,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc110
c3953,S,M,2,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc110
c3954,S,F,2,High School Degree,Golden,Professional,Y,4,$130K - $150K,0,loc110
c3955,S,M,1,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc110
c3956,S,M,2,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,0,loc110
c3957,S,M,5,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc110
c3964,M,F,5,Bachelors Degree,Silver,Professional,Y,3,$130K - $150K,2,loc113
c3972,S,M,3,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc113
c3984,S,F,1,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc113
c3993,M,F,2,High School Degree,Normal,Management,Y,3,$70K - $90K,2,loc113
c3999,M,F,2,Bachelors Degree,Bronze,Professional,Y,3,$90K - $110K,2,loc113
c4000,S,F,4,Bachelors Degree,Golden,Management,Y,4,$50K - $70K,0,loc113
c4011,S,F,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc113
c4012,M,F,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc113
c4018,S,F,3,High School Degree,Bronze,Professional,Y,4,$130K - $150K,0,loc113
c4022,S,M,3,High School Degree,Normal,Management,Y,1,$70K - $90K,0,loc113
c4026,S,F,3,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc113
c4036,S,M,1,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc113
c4038,M,M,5,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,loc113
c4039,M,F,1,Bachelors Degree,Golden,Management,Y,2,$150K +,1,loc113
c4045,M,F,2,Bachelors Degree,Bronze,Management,N,3,$50K - $70K,1,loc113
c4047,M,F,2,Partial College,Bronze,Clerical,N,2,$30K - $50K,2,loc113
c4051,S,F,1,Bachelors Degree,Bronze,Management,N,3,$50K - $70K,0,loc113
c4052,S,M,2,High School Degree,Bronze,Management,Y,2,$110K - $130K,0,loc113
c4054,M,F,1,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,loc113
c4060,M,M,3,High School Degree,Bronze,Skilled Manual,N,4,$50K - $70K,1,loc113
c4061,S,M,2,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc113
c4067,S,M,0,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc113
c4073,M,M,3,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,3,loc113
c4076,S,F,0,Graduate Degree,Silver,Professional,Y,2,$70K - $90K,0,loc113
c4081,M,M,2,Graduate Degree,Golden,Professional,Y,1,$150K +,2,loc113
c4092,S,M,1,Partial High School,Golden,Skilled Manual,N,2,$10K - $30K,0,loc113
c4097,M,M,3,Partial College,Golden,Clerical,Y,3,$30K - $50K,3,loc113
c4107,S,F,2,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,0,loc113
c4110,M,F,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc113
c4112,M,M,2,Partial High School,Bronze,Professional,Y,3,$110K - $130K,0,loc113
c4119,S,M,5,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc113
c4120,S,M,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc113
c4123,M,F,1,Partial College,Silver,Clerical,Y,2,$30K - $50K,1,loc113
c4128,S,F,0,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc113
c4129,M,M,0,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,loc113
c4130,M,F,2,Partial College,Bronze,Management,Y,1,$30K - $50K,1,loc113
c4139,S,F,3,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc113
c4151,S,M,5,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc113
c4154,S,F,2,Graduate Degree,Golden,Professional,N,3,$70K - $90K,0,loc113
c4156,S,M,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc113
c4161,S,M,0,Partial High School,Bronze,Skilled Manual,N,0,$10K - $30K,0,loc113
c4170,M,M,4,Graduate Degree,Bronze,Management,N,2,$130K - $150K,2,loc113
c4172,S,F,2,High School Degree,Normal,Skilled Manual,N,2,$30K - $50K,0,loc113
c4173,S,M,2,High School Degree,Normal,Skilled Manual,Y,2,$50K - $70K,0,loc113
c4183,M,M,5,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc113
c4195,M,M,4,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc113
c4197,S,M,5,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc113
c4198,S,F,2,Graduate Degree,Bronze,Professional,Y,2,$110K - $130K,0,loc113
c4199,S,F,1,Bachelors Degree,Bronze,Management,Y,3,$90K - $110K,0,loc113
c4202,M,F,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,4,loc113
c4207,S,F,2,High School Degree,Silver,Manual,N,3,$30K - $50K,0,loc113
c4208,S,M,1,High School Degree,Bronze,Management,N,2,$70K - $90K,0,loc113
c4218,M,F,0,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc113
c4222,M,F,3,High School Degree,Golden,Management,Y,3,$110K - $130K,3,loc113
c4223,S,F,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc126
c4224,S,F,2,High School Degree,Bronze,Skilled Manual,N,1,$50K - $70K,0,loc126
c4225,M,F,5,Bachelors Degree,Silver,Management,Y,3,$50K - $70K,5,loc126
c4229,S,F,3,Bachelors Degree,Golden,Management,N,4,$30K - $50K,0,loc126
c4230,M,M,5,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,loc126
c4231,S,M,1,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc126
c4232,M,F,3,High School Degree,Golden,Professional,Y,1,$150K +,1,loc126
c4234,S,F,1,Graduate Degree,Bronze,Management,Y,2,$110K - $130K,0,loc126
c4236,S,M,4,Bachelors Degree,Golden,Professional,Y,2,$50K - $70K,0,loc126
c4237,S,F,4,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc126
c4238,S,M,3,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc126
c4239,M,M,3,Partial College,Bronze,Clerical,Y,3,$30K - $50K,2,loc126
c4241,S,M,5,Partial High School,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc126
c4243,S,F,3,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc126
c4244,S,F,1,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc126
c4245,S,M,5,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,0,loc126
c4246,S,M,3,Partial College,Bronze,Professional,N,1,$30K - $50K,0,loc126
c4247,S,F,5,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc126
c4249,M,M,1,Partial High School,Silver,Skilled Manual,Y,0,$10K - $30K,1,loc126
c4250,S,F,4,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,loc126
c4251,S,M,3,Bachelors Degree,Normal,Professional,N,2,$50K - $70K,0,loc126
c4253,M,F,3,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc126
c4254,M,M,1,High School Degree,Silver,Skilled Manual,Y,3,$30K - $50K,0,loc126
c4256,S,M,3,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc126
c4257,S,F,2,Partial High School,Bronze,Professional,N,1,$70K - $90K,0,loc126
c4258,M,F,4,Partial High School,Normal,Manual,Y,2,$10K - $30K,4,loc126
c4260,S,M,4,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc126
c4261,S,F,4,Bachelors Degree,Bronze,Management,Y,4,$50K - $70K,0,loc126
c4262,S,M,5,Graduate Degree,Bronze,Management,N,1,$70K - $90K,0,loc126
c4263,S,M,1,Partial College,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc126
c4264,S,M,2,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc126
c4267,S,F,2,Bachelors Degree,Bronze,Professional,N,3,$70K - $90K,0,loc126
c4270,S,M,1,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc126
c4271,S,M,3,Partial College,Silver,Professional,Y,3,$150K +,0,loc126
c4273,M,M,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,2,loc126
c4274,S,F,2,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc126
c4276,M,M,4,Partial College,Golden,Manual,N,2,$30K - $50K,3,loc126
c4277,M,F,2,Partial College,Bronze,Management,N,3,$30K - $50K,1,loc126
c4278,S,M,0,Graduate Degree,Bronze,Professional,N,4,$70K - $90K,0,loc126
c4279,S,M,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc126
c4280,S,F,4,Graduate Degree,Silver,Professional,Y,4,$90K - $110K,0,loc126
c4281,S,M,1,Partial College,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc126
c4282,M,M,3,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,2,loc126
c4283,S,M,5,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,0,loc126
c4290,M,M,2,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc0
c4298,M,F,4,Partial College,Silver,Manual,Y,3,$30K - $50K,0,loc0
c4299,M,M,1,Bachelors Degree,Bronze,Professional,N,3,$30K - $50K,0,loc0
c4301,M,M,3,High School Degree,Bronze,Manual,Y,3,$30K - $50K,1,loc0
c4304,S,F,4,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc0
c4311,S,F,2,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc0
c4313,S,F,2,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc0
c4314,S,F,3,Partial College,Bronze,Clerical,Y,2,$30K - $50K,0,loc0
c4319,M,M,3,High School Degree,Normal,Skilled Manual,Y,1,$30K - $50K,1,loc0
c4321,M,F,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,3,loc0
c4337,M,F,5,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,2,loc0
c4341,M,M,5,Bachelors Degree,Golden,Professional,Y,3,$130K - $150K,4,loc0
c4348,S,M,0,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,loc0
c4356,M,F,3,Bachelors Degree,Bronze,Management,Y,3,$70K - $90K,1,loc0
c4374,S,M,1,High School Degree,Normal,Skilled Manual,N,1,$30K - $50K,0,loc18
c4390,S,F,3,Partial High School,Bronze,Professional,Y,3,$70K - $90K,0,loc18
c4411,M,M,2,Partial High School,Normal,Manual,N,1,$10K - $30K,1,loc18
c4433,M,F,4,Partial College,Bronze,Professional,Y,4,$70K - $90K,0,loc18
c4434,M,M,3,Partial High School,Silver,Skilled Manual,Y,3,$30K - $50K,3,loc18
c4442,S,F,4,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc40
c4444,M,F,2,Bachelors Degree,Bronze,Professional,Y,2,$130K - $150K,2,loc40
c4445,S,M,5,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c4447,M,F,4,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc40
c4448,S,M,5,Partial College,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc40
c4449,M,F,3,Graduate Degree,Golden,Management,Y,3,$90K - $110K,3,loc40
c4452,M,F,1,Partial College,Bronze,Professional,Y,1,$30K - $50K,1,loc40
c4454,S,M,3,High School Degree,Bronze,Professional,N,1,$70K - $90K,0,loc40
c4463,S,M,1,Bachelors Degree,Golden,Management,Y,2,$50K - $70K,0,loc40
c4465,S,F,5,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc40
c4469,S,F,0,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc40
c4470,M,M,5,Partial High School,Golden,Manual,N,3,$30K - $50K,4,loc40
c4479,M,F,1,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,1,loc40
c4488,M,F,4,Partial High School,Bronze,Professional,N,1,$130K - $150K,2,loc40
c4492,S,F,3,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc40
c4495,M,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c4498,S,F,4,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc40
c4499,S,F,3,Partial High School,Bronze,Management,Y,1,$130K - $150K,0,loc40
c4500,S,M,5,Partial High School,Silver,Professional,Y,2,$150K +,0,loc40
c4502,M,M,1,High School Degree,Bronze,Professional,Y,2,$130K - $150K,1,loc40
c4506,S,M,4,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc40
c4509,M,F,3,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,3,loc40
c4566,S,F,5,Bachelors Degree,Bronze,Management,N,2,$70K - $90K,0,loc73
c4567,M,M,4,Bachelors Degree,Golden,Professional,Y,2,$50K - $70K,3,loc73
c4568,M,M,5,High School Degree,Golden,Manual,N,3,$30K - $50K,4,loc73
c4571,M,M,3,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,1,loc73
c4572,M,F,1,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,1,loc73
c4574,M,F,0,Partial High School,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc73
c4575,S,M,3,Partial High School,Bronze,Manual,N,3,$50K - $70K,0,loc73
c4576,S,F,2,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,0,loc73
c4578,M,F,2,Partial High School,Bronze,Management,Y,4,$90K - $110K,2,loc73
c4580,M,F,1,High School Degree,Bronze,Management,Y,2,$110K - $130K,1,loc73
c4581,M,F,4,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc73
c4588,M,F,4,Partial High School,Golden,Skilled Manual,N,4,$30K - $50K,4,loc73
c4589,S,F,4,Bachelors Degree,Bronze,Management,Y,1,$130K - $150K,0,loc73
c4590,M,M,0,Partial College,Bronze,Clerical,Y,2,$30K - $50K,0,loc73
c4594,M,F,0,Partial College,Bronze,Clerical,N,2,$30K - $50K,0,loc73
c4598,S,M,3,High School Degree,Golden,Skilled Manual,N,2,$50K - $70K,0,loc73
c4599,S,F,2,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc73
c4601,M,F,5,Bachelors Degree,Golden,Professional,Y,3,$130K - $150K,5,loc73
c4602,S,M,0,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,0,loc73
c4604,M,M,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc73
c4606,M,M,4,High School Degree,Golden,Manual,Y,2,$30K - $50K,4,loc73
c4607,S,M,4,Partial College,Normal,Management,Y,3,$30K - $50K,0,loc73
c4608,M,M,1,Partial College,Bronze,Management,Y,4,$30K - $50K,0,loc73
c4610,M,M,5,High School Degree,Silver,Professional,Y,3,$110K - $130K,5,loc73
c4611,M,M,2,Bachelors Degree,Bronze,Management,N,4,$50K - $70K,1,loc73
c4612,M,F,4,High School Degree,Golden,Manual,Y,3,$30K - $50K,4,loc73
c4613,M,M,0,Partial High School,Silver,Professional,Y,1,$130K - $150K,0,loc73
c4614,M,M,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,2,loc73
c4617,S,M,3,High School Degree,Normal,Management,Y,2,$90K - $110K,0,loc73
c4619,S,F,3,Graduate Degree,Bronze,Professional,Y,3,$110K - $130K,0,loc73
c4622,S,M,3,Partial High School,Silver,Management,Y,2,$130K - $150K,0,loc73
c4624,S,M,3,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc73
c4628,M,F,5,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,5,loc73
c4629,S,F,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc82
c4634,S,F,2,Bachelors Degree,Bronze,Management,Y,4,$50K - $70K,0,loc82
c4635,S,M,3,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc82
c4642,M,M,3,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,1,loc82
c4645,M,F,2,Partial College,Bronze,Manual,Y,4,$30K - $50K,1,loc82
c4646,M,M,3,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,3,loc82
c4647,S,F,1,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc82
c4648,S,F,3,Partial High School,Bronze,Professional,Y,2,$130K - $150K,0,loc82
c4650,M,F,4,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,1,loc82
c4653,S,F,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc82
c4654,M,F,1,Bachelors Degree,Bronze,Professional,N,4,$70K - $90K,1,loc82
c4655,S,M,1,Partial High School,Bronze,Manual,N,3,$50K - $70K,0,loc82
c4656,S,M,4,High School Degree,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc82
c4658,M,M,4,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,1,loc82
c4659,M,F,1,Partial College,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc82
c4660,M,F,1,High School Degree,Bronze,Management,Y,3,$110K - $130K,1,loc82
c4664,S,M,4,Bachelors Degree,Bronze,Professional,Y,2,$30K - $50K,0,loc82
c4665,S,F,3,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc82
c4666,S,F,2,Bachelors Degree,Bronze,Management,N,4,$70K - $90K,0,loc82
c4667,S,M,3,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc82
c4668,S,F,5,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc82
c4675,M,M,4,Partial High School,Bronze,Skilled Manual,Y,2,$30K - $50K,1,loc82
c4676,M,M,1,Partial College,Golden,Clerical,Y,2,$10K - $30K,0,loc82
c4678,M,F,1,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc82
c4679,M,M,2,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,loc82
c4681,S,F,5,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc82
c4682,S,F,5,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc82
c4683,M,F,3,Partial High School,Golden,Management,N,3,$110K - $130K,3,loc82
c4685,S,F,1,Bachelors Degree,Bronze,Management,Y,4,$50K - $70K,0,loc100
c4689,M,M,3,Partial College,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc100
c4695,M,F,4,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,4,loc100
c4697,M,M,4,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,1,loc100
c4700,M,F,3,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,3,loc100
c4709,M,F,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,4,loc100
c4715,S,M,1,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,loc100
c4716,S,F,3,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc100
c4724,S,M,3,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc100
c4725,M,M,5,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,5,loc100
c4726,M,M,2,High School Degree,Bronze,Manual,Y,1,$30K - $50K,1,loc100
c4728,S,M,5,High School Degree,Bronze,Professional,N,2,$70K - $90K,0,loc100
c4729,S,M,2,Partial College,Silver,Skilled Manual,Y,3,$30K - $50K,0,loc100
c4730,S,M,2,Bachelors Degree,Silver,Professional,N,2,$90K - $110K,0,loc100
c4738,M,M,3,Bachelors Degree,Bronze,Management,N,1,$70K - $90K,2,loc100
c4740,S,F,2,Bachelors Degree,Golden,Professional,N,4,$70K - $90K,0,loc100
c4744,M,F,3,High School Degree,Bronze,Manual,Y,1,$30K - $50K,0,loc100
c4748,S,F,0,Partial College,Bronze,Professional,N,3,$50K - $70K,0,loc100
c4751,M,M,5,High School Degree,Normal,Manual,Y,2,$10K - $30K,3,loc100
c4753,S,F,5,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc100
c4757,S,F,4,High School Degree,Bronze,Professional,Y,3,$130K - $150K,0,loc100
c4760,S,F,1,Partial College,Bronze,Management,N,2,$30K - $50K,0,loc110
c4761,M,F,0,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc110
c4763,S,F,2,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc110
c4764,S,M,0,Bachelors Degree,Bronze,Management,N,4,$110K - $130K,0,loc110
c4765,M,F,1,Partial High School,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc110
c4775,M,M,2,High School Degree,Bronze,Manual,Y,3,$30K - $50K,2,loc113
c4781,S,M,1,Bachelors Degree,Normal,Professional,Y,2,$90K - $110K,0,loc113
c4793,S,F,0,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc113
c4798,M,M,1,Partial College,Bronze,Professional,Y,2,$50K - $70K,1,loc113
c4807,S,M,1,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc113
c4808,S,F,5,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc113
c4809,M,F,0,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,0,loc126
c4813,M,M,2,Partial High School,Bronze,Skilled Manual,Y,0,$10K - $30K,2,loc126
c4814,M,M,1,Partial High School,Bronze,Professional,Y,4,$70K - $90K,1,loc126
c4816,M,F,5,Partial High School,Golden,Manual,Y,3,$30K - $50K,3,loc126
c4818,M,M,4,High School Degree,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc126
c4819,S,F,4,High School Degree,Bronze,Professional,Y,4,$90K - $110K,0,loc126
c4823,M,F,1,Bachelors Degree,Normal,Professional,Y,2,$10K - $30K,1,loc0
c4835,M,M,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc0
c4849,M,M,4,Graduate Degree,Golden,Professional,Y,2,$70K - $90K,4,loc0
c4851,S,M,2,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc0
c4852,S,F,2,Partial High School,Silver,Skilled Manual,N,2,$30K - $50K,0,loc0
c4855,M,F,0,Graduate Degree,Bronze,Management,N,2,$70K - $90K,0,loc0
c4892,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,1,loc0
